47.00.76.10.00.00.00;Услуги по торговле розничной  товарами косметическими;Розничная торговля  товарами косметическими;Одна услуга;5114
47.00.76.20.00.00.00;Услуги по торговле розничной принадлежностями туалетными;Розничная торговля принадлежностями туалетными;Одна услуга;5114
47.00.77.10.00.00.00;Услуги по торговле розничной цветами;Розничная торговля цветами;Одна услуга;5114
47.00.77.20.00.00.00;Услуги по торговле розничной растениями;Розничная торговля растениями;Одна услуга;5114
47.00.77.30.00.00.00;Услуги по торговле розничной семенами;Розничная торговля семенами;Одна услуга;5114
47.00.78.10.00.00.00;Услуги по торговле розничной удобрениями;Розничная торговля удобрениями;Одна услуга;5114
47.00.78.20.00.00.00;Услуги по торговле розничной продуктами агрохимическими;Розничная торговля продуктами агрохимическими;Одна услуга;5114
47.00.79.10.00.00.00;Услуги по торговле розничной животными домашними;Розничная торговля животными домашними;Одна услуга;5114
47.00.79.20.00.00.00;Услуги по торговле розничной кормами для животных домашних;Розничная торговля кормами для животных домашних;Одна услуга;5114
47.00.81.10.00.00.00;Услуги по торговле розничной топливом моторным;Розничная торговля топливом моторным;Одна услуга;5114
47.00.82.10.00.00.00;Услуги по торговле розничной часами;Розничная торговля часами;Одна услуга;5114
47.00.82.20.00.00.00;Услуги по торговле розничной изделиями ювелирными;Розничная торговля изделиями ювелирными;Одна услуга;5114
47.00.83.10.00.00.00;Услуги по торговле розничной фотоаппаратурой;Розничная торговля фотоаппаратурой;Одна услуга;5114
47.00.83.20.00.00.00;Услуги по торговле розничной оборудованием и приборами оптическими и точными;Розничная торговля оборудованием и приборами оптическими и точными;Одна услуга;5114
47.00.83.30.00.00.00;Услуги по торговле розничной прочие, связанные с услугами оптиков;Розничная торговля прочие, связанные с услугами оптиков;Одна услуга;5114
47.00.84.10.00.00.00;Услуги по торговле розничной средствами чистящими;Розничная торговля средствами чистящими;Одна услуга;5114
47.00.85.10.00.00.00;Услуги по торговле розничной  топливом бытовым жидким;Розничная торговля  топливом бытовым жидким;Одна услуга;5114
47.00.85.20.00.00.00;Услуги по торговле розничной газом в баллонах;Розничная торговля газом в баллонах;Одна услуга;5114
47.00.85.30.00.00.00;Услуги по торговле розничной углем;Розничная торговля углем;Одна услуга;5114
47.00.85.40.00.00.00;Услуги по торговле розничной топливом древесным;Розничная торговля топливом древесным;Одна услуга;5114
47.00.86.10.00.00.00;Услуги по торговле розничной товарами непродовольственными бытового назначения прочими, не включенными в другие группиро;Розничная торговля товарами непродовольственными бытового назначения прочими, не включенными в другие группировки;Одна услуга;5114
47.00.87.10.00.00.00;Услуги по торговле розничной сырьем сельскохозяйственным, не включенным в другие группировки;Розничная торговля сырьем сельскохозяйственным, не включенным в другие группировки;Одна услуга;5114
47.00.88.10.00.00.00;Услуги по торговле розничной машинами и оборудованием, не включенными в другие группировки;Розничная торговля машинами и оборудованием, не включенными в другие группировки;Одна услуга;5114
47.00.89.10.00.00.00;Услуги по торговле розничной товарами непродовольственными непотребительского назначения, не включенными в другие группи;Услуги по торговле розничной товарами непродовольственными непотребительского назначения, не включенными в другие группировки;Одна услуга;5114
47.00.89.20.00.00.00;Услуги по торговле розничной товарами непродовольственными, не включенными в другие группировки;Розничная торговля товарами непродовольственными, не включенными в другие группировки;Одна услуга;5114
47.00.91.10.00.00.00;Услуги по торговле розничной товарами антикварными;Розничная торговля товарами антикварными;Одна услуга;5114
47.00.92.10.00.00.00;Услуги по торговле розничной книгами подержанными;Розничная торговля книгами подержанными;Одна услуга;5114
47.00.99.10.00.00.00;Услуги по торговле розничной товарами подержанными прочими;Розничная торговля товарами подержанными прочими;Одна услуга;5114
49.10.11.10.00.00.00;Услуги железнодорожного транспорта пассажирского поездами пассажирскими;Перевозки железнодорожным транспортом пассажирским поездами пассажирскими;Одна услуга;5114
49.10.11.11.00.00.00;Услуги железнодорожного транспорта пассажирского поездами скоростными;Перевозки железнодорожным транспортом пассажирским поездами скоростными;Одна услуга;5114
49.10.11.12.00.00.00;Услуги железнодорожного транспорта пассажирского поездами скорыми;Перевозки железнодорожным транспортом пассажирским поездами скорыми;Одна услуга;5114
49.10.11.13.00.00.00;Услуги железнодорожного транспорта пассажирского поездами фирменными;Перевозки железнодорожным транспортом пассажирским поездами фирменными;Одна услуга;5114
49.10.11.14.00.00.00;Услуги железнодорожного транспорта пассажирского поездами пригородными;Перевозки железнодорожным транспортом пассажирским поездами пригородными;Одна услуга;5114
49.10.11.20.00.00.00;Услуги железнодорожного транспорта пассажирского по перевозке багажа;Услуги железнодорожного транспорта пассажирского по перевозке багажа;Одна услуга;5114
49.10.11.30.00.00.00;Услуги железнодорожного транспорта пассажирского по перевозке животных;Услуги железнодорожного транспорта пассажирского по перевозке животных;Одна услуга;5114
49.10.19.10.00.00.00;Услуги железнодорожного транспорта пассажирского прочего, междугороднего поездами пассажирскими;Перевозки железнодорожным транспортом пассажирским прочего, междугороднего поездами пассажирскими;Одна услуга;5114
49.10.19.11.00.00.00;Услуги железнодорожного транспорта пассажирского прочего, междугороднего поездами скоростными;Перевозки железнодорожным транспортом пассажирским прочего, междугороднего поездами скоростными;Одна услуга;5114
49.10.19.12.00.00.00;Услуги железнодорожного транспорта пассажирского прочего, междугороднего поездами скорыми;Перевозки железнодорожным транспортом пассажирским прочего, междугороднего поездами скорыми;Одна услуга;5114
49.10.19.13.00.00.00;Услуги железнодорожного транспорта пассажирского прочего, междугороднего поездами фирменными;Перевозки железнодорожным транспортом пассажирским прочего, междугороднего поездами фирменными;Одна услуга;5114
49.10.19.14.00.00.00;Услуги железнодорожного транспорта пассажирского прочего, междугороднего поездами пригородными;Перевозки железнодорожным транспортом пассажирским прочего, междугороднего поездами пригородными;Одна услуга;5114
49.10.19.15.00.00.00;Услуги железнодорожного транспорта по организации воинских пассажирских перевозок и багажа;Услуги железнодорожного транспорта по организации воинских перевозок пассажиров, команд, эшелонов (отдельных пассажирских вагонов всех категорий или группы вагонов в составе воинских эшелонов), багажа (грузобагажа);Одна услуга;5114
49.20.11.10.00.00.00;Услуги железнодорожного транспорта по перевозкам замороженных или охлажденных грузов в вагонах-рефрижераторах междугород;Перевозки междугородные по железной дороге замороженных или охлажденных грузов в специальных вагонах-рефрижераторах;Одна услуга;5114
49.20.11.11.00.00.00;Услуги железнодорожного транспорта по перевозкам замороженных или охлажденных грузов в вагонах-рефрижераторах пригородны;Перевозки пригородные по железной дороге замороженных или охлажденных грузов в специальных вагонах-рефрижераторах;Одна услуга;5114
49.20.11.12.00.00.00;Услуги железнодорожного транспорта по перевозкам замороженных или охлажденных грузов в вагонах-рефрижераторах внутригоро;Перевозки внутригородские по железной дороге замороженных или охлажденных грузов в специальных вагонах-рефрижераторах;Одна услуга;5114
49.20.12.10.10.00.00;Услуги железнодорожного транспорта по перевозкам сырой нефти и газового конденсата в специальных вагонах-цистернах между;Перевозки междугородные по железной дороге сырой нефти и газового конденсата в специальных вагонах-цистернах;Одна услуга;5114
49.20.12.10.11.00.00;Услуги железнодорожного транспорта по перевозкам газа горючего природного в специальных вагонах-цистернах междугородные;Перевозки междугородные по железной дороге газа горючего природного в специальных вагонах-цистернах;Одна услуга;5114
49.20.12.10.12.00.00;Услуги железнодорожного транспорта по перевозкам нефтепродуктов в специальных вагонах-цистернах междугородные;Перевозки междугородные по железной дороге нефтепродуктов в специальных вагонах-цистернах;Одна услуга;5114
49.20.12.20.10.00.00;Услуги железнодорожного транспорта по перевозкам сырой нефти и газового конденсата в специальных вагонах-цистернах приго;Перевозки пригородные по железной дороге сырой нефти и газового конденсата в специальных вагонах-цистернах;Одна услуга;5114
49.20.12.20.11.00.00;Услуги железнодорожного транспорта по перевозкам газа горючего природного в специальных вагонах-цистернах пригородные;Перевозки пригородные по железной дороге газа горючего природного в специальных вагонах-цистернах;Одна услуга;5114
49.20.12.20.12.00.00;Услуги железнодорожного транспорта по перевозкам нефтепродуктов в специальных вагонах-цистернах пригородные;Перевозки пригородные по железной дороге нефтепродуктов в специальных вагонах-цистернах;Одна услуга;5114
49.20.12.30.10.00.00;Услуги железнодорожного транспорта по перевозкам сырой нефти и газового конденсата в специальных вагонах-цистернах внутр;Перевозки внутригородские по железной дороге сырой нефти и газового конденсата в специальных вагонах-цистернах;Одна услуга;5114
49.20.12.30.11.00.00;Услуги железнодорожного транспорта по перевозкам газа горючего природного в специальных вагонах-цистернах внутригородски;Перевозки внутригородские по железной дороге газа горючего природного в специальных вагонах-цистернах;Одна услуга;5114
49.20.12.30.12.00.00;Услуги железнодорожного транспорта по перевозкам нефтепродуктов в специальных вагонах-цистернах внутригородские;Перевозки внутригородские по железной дороге нефтепродуктов в специальных вагонах-цистернах;Одна услуга;5114
49.20.13.10.10.00.00;Услуги железнодорожного транспорта по перевозкам прочих жидких грузов в массе (наливом) в специальных вагонах-цистернах;Перевозки междугородные по железной дороге прочих жидких грузов в массе (наливом) в специальных вагонах-цистернах;Одна услуга;5114
49.20.13.10.11.00.00;Услуги железнодорожного транспорта по перевозкам прочих газообразных грузов в массе (наливом) в специальных вагонах-цист;Перевозки междугородные по железной дороге прочих газообразных грузов в массе (наливом) в специальных вагонах-цистернах;Одна услуга;5114
49.20.13.20.10.00.00;Услуги железнодорожного транспорта по перевозкам прочих жидких грузов в массе (наливом) в специальных вагонах-цистернах;Перевозки пригородные по железной дороге прочих жидких грузов в массе (наливом) в специальных вагонах-цистернах;Одна услуга;5114
49.20.13.20.11.00.00;Услуги железнодорожного транспорта по перевозкам прочих газообразных грузов в массе (наливом) в специальных вагонах-цист;Перевозки пригородные по железной дороге прочих газообразных грузов в массе (наливом) в специальных вагонах-цистернах;Одна услуга;5114
49.20.13.30.10.00.00;Услуги железнодорожного транспорта по перевозкам прочих жидких грузов в массе (наливом) в специальных вагонах-цистернах;Перевозки внутригородские по железной дороге прочих жидких грузов в массе (наливом) в специальных вагонах-цистернах;Одна услуга;5114
49.20.13.30.11.00.00;Услуги железнодорожного транспорта по перевозкам прочих газообразных грузов в массе (наливом) в специальных вагонах-цист;Перевозки внутригородские по железной дороге прочих газообразных грузов в массе (наливом) в специальных вагонах-цистернах;Одна услуга;5114
49.20.14.10.00.00.00;Услуги  железнодорожного транспорта по перевозкам грузов в контейнерах междугородные;Перевозки междугородные по железной дороге контейнеров с грузами;Одна услуга;5114
49.20.14.11.00.00.00;Услуги  железнодорожного транспорта по перевозкам грузов в контейнерах пригородные;Перевозки пригородные по железной дороге контейнеров с грузами;Одна услуга;5114
49.20.14.12.00.00.00;Услуги  железнодорожного транспорта по перевозкам грузов в контейнерах внутригородские;Перевозки внутригородские по железной дороге контейнеров с грузами;Одна услуга;5114
49.20.15.10.10.00.00;Услуги железнодорожного транспорта по перевозкам почты междугородные;Перевозки междугородные по железной дороге почты;Одна услуга;5114
49.20.15.10.20.00.00;Услуги железнодорожного транспорта по перевозкам крупногабаритных и тяжеловесных посылок междугородные;Перевозки междугородные по железной дороге крупногабаритных и тяжеловесных посылок;Одна услуга;5114
49.20.15.20.10.00.00;Услуги железнодорожного транспорта по перевозкам почты пригородные;Перевозки пригородные по железной дороге почты;Одна услуга;5114
49.20.15.20.20.00.00;Услуги железнодорожного транспорта по перевозкам крупногабаритных и тяжеловесных посылок пригородные;Перевозки пригородные по железной дороге крупногабаритных и тяжеловесных посылок;Одна услуга;5114
49.20.15.30.10.00.00;Услуги железнодорожного транспорта по перевозкам почты внутригородские;Перевозки внутригородские по железной дороге почты;Одна услуга;5114
49.20.15.30.20.00.00;Услуги железнодорожного транспорта по перевозкам крупногабаритных и тяжеловесных посылок внутригородские;Перевозки внутригородские по железной дороге крупногабаритных и тяжеловесных посылок;Одна услуга;5114
49.20.16.11.10.00.00;Услуги железнодорожного транспорта по перевозкам угля каменного междугородные;Перевозки междугородные по железной дороге угля каменного;Одна услуга;5114
49.20.16.12.10.00.00;Услуги железнодорожного транспорта по перевозкам кокса междугородные;Перевозки междугородные по железной дороге кокса;Одна услуга;5114
49.20.16.13.10.00.00;Услуги железнодорожного транспорта по перевозкам железной руды междугородные;Перевозки междугородные по железной дороге железной руды;Одна услуга;5114
49.20.16.13.11.00.00;Услуги железнодорожного транспорта по перевозкам марганцевой руды междугородные;Перевозки междугородные по железной дороге марганцевой руды;Одна услуга;5114
49.20.16.13.12.00.00;Услуги железнодорожного транспорта по перевозкам медной руды междугородные;Перевозки междугородные по железной дороге медной руды;Одна услуга;5114
49.20.16.13.13.00.00;Услуги железнодорожного транспорта по перевозкам алюминиевой руды междугородные;Перевозки междугородные по железной дороге алюминиевой руды;Одна услуга;5114
49.20.16.13.14.00.00;Услуги железнодорожного транспорта по перевозкам хромовой руды междугородные;Перевозки междугородные по железной дороге хромовой руды;Одна услуга;5114
49.20.16.13.19.00.00;Услуги железнодорожного транспорта по перевозкам прочих руд цветных металлов междугородные;Перевозки междугородные по железной дороге прочих руд цветных металлов;Одна услуга;5114
49.20.16.13.20.00.00;Услуги железнодорожного транспорта по перевозкам серного сырья междугородные;Перевозки междугородные по железной дороге серного сырья;Одна услуга;5114
49.20.16.14.10.00.00;Услуги железнодорожного транспорта по перевозкам черных металлов междугородные;Перевозки междугородные по железной дороге черных металлов;Одна услуга;5114
49.20.16.14.20.00.00;Услуги железнодорожного транспорта по перевозкам лома черных металлов междугородные;Перевозки междугородные по железной дороге лома черных металлов;Одна услуга;5114
49.20.16.15.00.00.00;Услуги железнодорожного транспорта по перевозкам флюсов междугородные;Перевозки междугородные по железной дороге флюсов;Одна услуга;5114
49.20.16.16.00.00.00;Услуги железнодорожного транспорта по перевозкам лесных грузов междугородные;Перевозки междугородные по железной дороге лесных грузов;Одна услуга;5114
49.20.16.17.10.00.00;Услуги железнодорожного транспорта по перевозкам цемента междугородные;Перевозки междугородные по железной дороге цемента;Одна услуга;5114
49.20.16.17.20.00.00;Услуги железнодорожного транспорта по перевозкам строительных грузов прочих междугородные;Перевозки междугородные по железной дороге строительных грузов прочих;Одна услуга;5114
49.20.16.18.00.00.00;Услуги железнодорожного транспорта по перевозкам химических и минеральных удобрений междугородные;Перевозки междугородные по железной дороге химических и минеральных удобрений;Одна услуга;5114
49.20.16.19.10.00.00;Услуги железнодорожного транспорта по перевозкам зерна междугородные;Перевозки междугородные по железной дороге зерна;Одна услуга;5114
49.20.16.19.20.00.00;Услуги железнодорожного транспорта по перевозкам хлебных грузов прочих междугородные;Перевозки междугородные по железной дороге хлебных грузов прочих;Одна услуга;5114
49.20.16.21.10.00.00;Услуги железнодорожного транспорта по перевозкам угля каменного пригородные;Перевозки пригородные по железной дороге угля каменного;Одна услуга;5114
49.20.16.22.10.00.00;Услуги железнодорожного транспорта по перевозкам кокса пригородные;Перевозки пригородные по железной дороге кокса;Одна услуга;5114
49.20.16.23.10.00.00;Услуги железнодорожного транспорта по перевозкам железной руды пригородные;Перевозки пригородные по железной дороге железной руды;Одна услуга;5114
49.20.16.23.11.00.00;Услуги железнодорожного транспорта по перевозкам марганцевой руды пригородные;Перевозки пригородные по железной дороге марганцевой руды;Одна услуга;5114
49.20.16.23.12.00.00;Услуги железнодорожного транспорта по перевозкам медной руды пригородные;Перевозки пригородные по железной дороге медной руды;Одна услуга;5114
49.20.16.23.13.00.00;Услуги железнодорожного транспорта по перевозкам алюминиевой руды пригородные;Перевозки пригородные по железной дороге алюминиевой руды;Одна услуга;5114
49.20.16.23.14.00.00;Услуги железнодорожного транспорта по перевозкам хромовой руды пригородные;Перевозки пригородные по железной дороге хромовой руды;Одна услуга;5114
49.20.16.23.19.00.00;Услуги железнодорожного транспорта по перевозкам прочих руд цветных металлов пригородные;Перевозки пригородные по железной дороге прочих руд цветных металлов;Одна услуга;5114
49.20.16.23.20.00.00;Услуги железнодорожного транспорта по перевозкам серного сырья пригородные;Перевозки пригородные по железной дороге серного сырья;Одна услуга;5114
49.20.16.24.10.00.00;Услуги железнодорожного транспорта по перевозкам черных металлов пригородные;Перевозки пригородные по железной дороге черных металлов;Одна услуга;5114
49.20.16.24.20.00.00;Услуги железнодорожного транспорта по перевозкам лома черных металлов пригородные;Перевозки пригородные по железной дороге лома черных металлов;Одна услуга;5114
49.20.16.25.00.00.00;Услуги железнодорожного транспорта по перевозкам флюсов пригородные;Перевозки пригородные по железной дороге флюсов;Одна услуга;5114
49.20.16.26.00.00.00;Услуги железнодорожного транспорта по перевозкам лесных грузов пригородные;Перевозки пригородные по железной дороге лесных грузов;Одна услуга;5114
49.20.16.27.10.00.00;Услуги железнодорожного транспорта по перевозкам цемента пригородные;Перевозки пригородные по железной дороге цемента;Одна услуга;5114
49.20.16.27.20.00.00;Услуги железнодорожного транспорта по перевозкам строительных грузов прочих пригородные;Перевозки пригородные по железной дороге строительных грузов прочих;Одна услуга;5114
49.20.16.28.00.00.00;Услуги железнодорожного транспорта по перевозкам химических и минеральных удобрений пригородные;Перевозки пригородные по железной дороге химических и минеральных удобрений;Одна услуга;5114
49.20.16.29.10.00.00;Услуги железнодорожного транспорта по перевозкам зерна пригородные;Перевозки пригородные по железной дороге зерна;Одна услуга;5114
49.20.16.29.20.00.00;Услуги железнодорожного транспорта по перевозкам хлебных грузов прочих пригородные;Перевозки пригородные по железной дороге хлебных грузов прочих;Одна услуга;5114
49.20.16.31.10.00.00;Услуги железнодорожного транспорта по перевозкам угля каменного внутригородские;Перевозки внутригородские по железной дороге угля каменного;Одна услуга;5114
49.20.16.32.10.00.00;Услуги железнодорожного транспорта по перевозкам кокса внутригородские;Перевозки внутригородские по железной дороге кокса;Одна услуга;5114
49.20.16.33.10.00.00;Услуги железнодорожного транспорта по перевозкам железной руды внутригородские;Перевозки внутригородские по железной дороге железной руды;Одна услуга;5114
49.20.16.33.11.00.00;Услуги железнодорожного транспорта по перевозкам марганцевой руды внутригородские;Перевозки внутригородские по железной дороге марганцевой руды;Одна услуга;5114
49.20.16.33.12.00.00;Услуги железнодорожного транспорта по перевозкам медной руды внутригородские;Перевозки внутригородские по железной дороге медной руды;Одна услуга;5114
49.20.16.33.13.00.00;Услуги железнодорожного транспорта по перевозкам алюминиевой руды внутригородские;Перевозки внутригородские по железной дороге алюминиевой руды;Одна услуга;5114
49.20.16.33.14.00.00;Услуги железнодорожного транспорта по перевозкам хромовой руды внутригородские;Перевозки внутригородские по железной дороге хромовой руды;Одна услуга;5114
49.20.16.33.19.00.00;Услуги железнодорожного транспорта по перевозкам прочих руд цветных металлов внутригородские;Перевозки внутригородские по железной дороге прочих руд цветных металлов;Одна услуга;5114
49.20.16.33.20.00.00;Услуги железнодорожного транспорта по перевозкам серного сырья внутригородские;Перевозки внутригородские по железной дороге серного сырья;Одна услуга;5114
49.20.16.34.10.00.00;Услуги железнодорожного транспорта по перевозкам черных металлов внутригородские;Перевозки внутригородские по железной дороге черных металлов;Одна услуга;5114
49.20.16.34.20.00.00;Услуги железнодорожного транспорта по перевозкам лома черных металлов внутригородские;Перевозки внутригородские по железной дороге лома черных металлов;Одна услуга;5114
49.20.16.35.00.00.00;Услуги железнодорожного транспорта по перевозкам флюсов внутригородские;Перевозки внутригородские по железной дороге флюсов;Одна услуга;5114
49.20.16.36.00.00.00;Услуги железнодорожного транспорта по перевозкам лесных грузов внутригородские;Перевозки внутригородские по железной дороге лесных грузов;Одна услуга;5114
49.20.16.37.10.00.00;Услуги железнодорожного транспорта по перевозкам цемента внутригородские;Перевозки внутригородские по железной дороге цемента;Одна услуга;5114
49.20.16.37.20.00.00;Услуги железнодорожного транспорта по перевозкам строительных грузов прочих внутригородские;Перевозки внутригородские по железной дороге строительных грузов прочих;Одна услуга;5114
49.20.16.38.00.00.00;Услуги железнодорожного транспорта по перевозкам химических и минеральных удобрений внутригородские;Перевозки внутригородские по железной дороге химических и минеральных удобрений;Одна услуга;5114
49.20.16.39.10.00.00;Услуги железнодорожного транспорта по перевозкам зерна внутригородские;Перевозки внутригородские по железной дороге зерна;Одна услуга;5114
49.20.16.39.20.00.00;Услуги железнодорожного транспорта по перевозкам хлебных грузов прочих внутригородские;Перевозки внутригородские по железной дороге хлебных грузов прочих;Одна услуга;5114
49.20.19.11.10.00.00;Услуги железнодорожного транспорта по перевозкам опасных грузов, не включенных в другие группировки междугородные;Перевозки междугородные по железной дороге опасных грузов, не включенных в другие группировки;Одна услуга;5114
49.20.19.12.10.00.00;Услуги железнодорожного транспорта по перевозкам мебели междугородные;Перевозки междугородные по железной дороге мебели;Одна услуга;5114
49.20.19.12.11.00.00;Услуги железнодорожного транспорта по перевозкам прочих потребительских товаров междугородные;Перевозки междугородные по железной дороге прочих потребительских товаров;Одна услуга;5114
49.20.19.12.20.00.00;Услуги железнодорожного транспорта по перевозкам грузов прочих, не включенных в другие группировки междугородные;Перевозки междугородные по железной дороге грузов прочих, не включенных в другие группировки;Одна услуга;5114
49.20.19.21.10.00.00;Услуги железнодорожного транспорта по перевозкам опасных грузов, не включенных в другие группировки пригородные;Перевозки пригородные по железной дороге опасных грузов, не включенных в другие группировки;Одна услуга;5114
49.20.19.22.10.00.00;Услуги железнодорожного транспорта по перевозкам мебели пригородные;Перевозки пригородные по железной дороге мебели;Одна услуга;5114
49.20.19.22.11.00.00;Услуги железнодорожного транспорта по перевозкам прочих потребительских товаров пригородные;Перевозки пригородные по железной дороге прочих потребительских товаров;Одна услуга;5114
49.20.19.22.20.00.00;Услуги железнодорожного транспорта по перевозкам грузов прочих, не включенных в другие группировки пригородные;Перевозки пригородные по железной дороге грузов прочих, не включенных в другие группировки;Одна услуга;5114
49.20.19.31.10.00.00;Услуги железнодорожного транспорта по перевозкам опасных грузов, не включенных в другие группировки внутригородские;Перевозки внутригородские по железной дороге опасных грузов, не включенных в другие группировки;Одна услуга;5114
49.20.19.32.10.00.00;Услуги железнодорожного транспорта по перевозкам мебели внутригородские;Перевозки внутригородские по железной дороге мебели;Одна услуга;5114
49.20.19.32.11.00.00;Услуги железнодорожного транспорта по перевозкам прочих потребительских товаров внутригородские;Перевозки внутригородские по железной дороге прочих потребительских товаров;Одна услуга;5114
49.20.19.32.20.00.00;Услуги железнодорожного транспорта по перевозкам грузов прочих, не включенных в другие группировки внутригородские;Перевозки внутригородские по железной дороге грузов прочих, не включенных в другие группировки;Одна услуга;5114
49.20.19.33.00.00.00;Услуги железнодорожного транспорта по организации воинских грузовых перевозок;Услуги по перевозке воинских грузов железнодорожным транспортом;Одна услуга;5114
